common_voice_fa_18563032.mp3	خلاصه آن سال برایم تمرین عملی دزدی حرفه ای بود	kholase on sal barayam tamrin amali dozdi harfe ie boud
common_voice_fa_18563033.mp3	حالا خوبه مامان توی جوونیش خودش اتیش پاره ای بوده ها.	hala khoubeh maman touye javonish khodesh aatish paare ie boudeh ha
common_voice_fa_18563034.mp3	باید قسم بخوری که به هیشکی نمیگی	bayad ghasam bokhori ke be hishki nemigi
common_voice_fa_18563045.mp3	بذار دل خوش باشن مادر بعد هشت ساله که دلم باز شده بذار راحت باشن.	bezaar del khosh baashan madar bad hasht salah ke delam baz shodeh bezaar rahat baashan
common_voice_fa_18563046.mp3	سردرگم بودم، امیدم از همه جا قطع شده بود	sardargom bodam omidam az hameh ja ghete shodeh boud
common_voice_fa_18563047.mp3	اخیراً نامه سرگشادهای به هیات مدیره اپل نوشتند	akhiran naame srgshadhai be heyat modire apel neveshteand
common_voice_fa_18563049.mp3	زندگی واقعی شما زمانی است که کاری برای کسی انجام دهید که توان جبران محبت شما را نداشته باشد	zendegi vaghei shoma zamani ast ke kari baray kasi anjam dehid ke tavan jobraane mohebate shoma ra nadaashte bashad
common_voice_fa_18563051.mp3	البته چند روزیه که می بینم اتنا خانوم تو حیاط پنجره نیستن برا پائیدن خونه مردم	albate chnd rooziye ke mi binam aatenaa khanoum tou hayaat panjere nistan bara paaidan khuneh mardom
common_voice_fa_18563052.mp3	اگه دو دقیقه هم بیکار باشن کتابشونو وا میکنن و شروع به خوندن میکنن	ageh doo daghigheh ham bikaar baashan ketaabeshoono va mikonan o shorou be khoundan mikonan
common_voice_fa_18563062.mp3	مشکلی نیست عجله نکنید اقا،ما هستیم	moshkeli nist ajale nakonid aaghaamaa hastim
common_voice_fa_18563063.mp3	و خواستم این کارو بکنی	o khaastam in kaaro bokoni
common_voice_fa_18563064.mp3	پول رو نگرفتی ، درسته؟	poul ro nagerefti dorosteh
common_voice_fa_18563065.mp3	گمونم سیمش دوباره شل شده	gamoonam simsh doubareh shol shodeh
common_voice_fa_18563066.mp3	اکنون توانایی ادا کردن بدهکاریش را دارد ولی تاخیر می اندازد	aknoon tavanaei ada kardan bedehkarish ra darad vali takhir mi andazad
common_voice_fa_18563192.mp3	کاری داشتین صدام زدین؟	kari dashtin sedam zadin
common_voice_fa_18563194.mp3	بعنوان کسی که تازگی پدر شده باید بگویم واقع ناراحت کننده است وقتی تصاویر دلخراش کودکانی را میبینم	banovaan kasi ke tazegi pedar shodeh bayad begouim vaaghe naaraahat konandeh ast vaghti tasaavire delkharaashe koodakaani ra mibinam
common_voice_fa_18563195.mp3	باشه ! خیلی خب , باشه	basheh kheili khob basheh
common_voice_fa_18563196.mp3	روزی پادشاه برای پوست کندن میوه کارد تیزی طلب کرد اما در حین بریدن میوه انگشتش را برید	rouzi paadeshah baray poost kandan mive kaarde tizi talab karde amma dar hine boridane mive angoshtash ra berid
common_voice_fa_18563387.mp3	نقشه برداری که می خواد نقشه برداری کنه	naghshe brdari ke mi khaad naghshe brdari koneh
common_voice_fa_18563392.mp3	من به امید سبیلات اومدم خونت لوتی. پشتم رو خالی نکن.	man be omid sebilaat umadam khoonat loti poshtam ro khali nakon
common_voice_fa_18563395.mp3	اگر وارد ناحیه زرد شویم، وارد ناحیه نامطمئن خطرناکی شدهایم	agar vared naahiye zard shavim vared naahiye namotmaen khatarnaakie shodehayam
common_voice_fa_18563552.mp3	چرا باتمام آزادی که تو اون کشورها هست بازم تجاوز میشه؟	chera batamam azadie ke tou un keshvarhaa hast baazam tajaavoz misheh
common_voice_fa_18563554.mp3	و در ناحیه قرمز، به احتمال زیاد از نقاط حساسی تجاوز خواهیم کرد	o dar naahiye ghermez be ehtemaale ziad az noghat hasaasi tajaavoz khaahim karde
common_voice_fa_18563556.mp3	در مورد کریسمس اسکلت و	dar mavared kirismas eskelete o
common_voice_fa_18563563.mp3	پزشک معالج،وضعیت بیماری مینا را برای برادر هفت ساله او توضیح داد	pezeshk moaalejevaziyat bimaari minaa ra baray baraadar hfte salah ou tozih dad
common_voice_fa_18563698.mp3	به قول دوستم مهسا تو پاییز آدم همه چیز یادش میمونه	be ghol doostam mahsa tou paaiz aadam hameh chiz yadash mimoone
common_voice_fa_18563699.mp3	خیلی به خودت سخت نگیر.	kheili be khodet sakht nagir
common_voice_fa_18563702.mp3	دقت بفرمایید	deght befarmaayid
common_voice_fa_18563703.mp3	دوران کودکی خود را بخاطر دارید، احتمالاً شما اسباب بازی مورد علاقهای که همدم همیشگی شما بود داشتید	doran koodaki khod ra bekhaatere darid ehtemaalan shoma asbaab bazi mavared alaaghei ke hamdame hamishegi shoma boud daashtid
common_voice_fa_18563782.mp3	اینا دیگه مزاحم به حساب نمیان	inaa digeh mozaahem be hesaab nmian
common_voice_fa_18563783.mp3	چرا همش دنبال ِ منی ؟	chera hamash donbal  mani
common_voice_fa_18563784.mp3	آره ، سعید حالت خوبه؟	are saeed halet khoubeh
common_voice_fa_18563785.mp3	، تو آسمون منور میزدن، عکسای یادگاری میگرفتن	tou asemoun monavar mizadan aksaie yaadegaari migereftan
common_voice_fa_18563786.mp3	مونس از اتاق بیرون می اید.	moones az otagh biroon mi id
common_voice_fa_18563802.mp3	از این قبیل حرفها، خبرهای ناخوش و کسل کننده	az in ghabil harfhaa khabarhaaye naakhosh o kesel konandeh
common_voice_fa_18563803.mp3	کایلا در دنیا بعنوان اسباببازی سال انتخاب شد	kaaylaa dar donya banovaan asbaabbaazi sal entekhaab shod
common_voice_fa_18563804.mp3	رویکرد لورا به رهبری حقیقتا در دنیای تکنوکرات شکل گرفته بود	rooykard loraa be rahbari haghighatan dar donyaaye teknokeraat shekl gerfte boud
common_voice_fa_18563805.mp3	اصلا مایل نبودم با پرحرفی وقتگذرانی کنم	aslan maayel naboodam ba porharfi vaghtgozaraani konam
common_voice_fa_18563806.mp3	یه موش تو کابینت دیدم	ye moush tou kaabinet didam
common_voice_fa_18563807.mp3	اگه بتونم وابستگیه شدیدم به شوهر جان رو کم کنم همه چی عالی میشه	ageh betunam vabastgieh shadidam be shohar jan ro kam konam hameh chi awli misheh
common_voice_fa_18563809.mp3	برانکو گفته قهرمان اسیا شیم سیبیل میذارم چقد جذاب میشه	beranko gofteh ghahraman asia shim sibil mizaram cheghad jazaab misheh
common_voice_fa_18563810.mp3	در آن لحظه، دعا میخوانی، «آه، خدایا، لطفا این خرس از اینجا بره	dar on lahze doa mikhaani aah khodaya lotfan in khers az inja bere
common_voice_fa_18563811.mp3	محیطهای کاری مدرنی که به توافقهای تجاری زمان ما خیانت کردند.	mohitha kari moderni ke be tavafoghhaye tejaari zaman ma kheinat kardeand
common_voice_fa_18563822.mp3	خیلی کوچک، که برای سازنده بودن و تشریک مساعی متحمل سختیها میشوند	kheili kouchak ke baray saazande boudan o tashrik mosaai motohamel sakhtiha mishavand
common_voice_fa_18563823.mp3	چه میشد اگر میتوانستیم که ده درصد اول ثروتمندان به خود اجازه نمیدادند	che mishod agar mitavaanestim ke dah darsad aval servatmandaan be khod ejaze nemidadand
common_voice_fa_18563824.mp3	دست به آب داری، گفتی نه	dast be ab dari gofti na
common_voice_fa_18563825.mp3	عاصف رفته شاید الیاس نفهمه	aasef rafteh shayad elias nafahme
common_voice_fa_18563826.mp3	ما هم سن این بودیم بهمون می گفتن حاج خانم.	ma ham sen in boudim behemoon mi goftan haaj khaanom
common_voice_fa_18563842.mp3	ما به اونجا نیاز داریم. اصلاً اینجا خونه ماست چرا زور میگی؟	ma be oonja niyaaz darim aslan inja khuneh mast chera zoor migi
common_voice_fa_18563843.mp3	بهت گفته بود چاق گرفتی	behet gofteh boud chaagh gerefti
common_voice_fa_18563844.mp3	این یکی خیلی مهم است، همپیمانی را به روال عادی تبدیل کنید	in yeki kheili mohem ast hampeymaani ra be revaale aadi tabdil konid
common_voice_fa_18563845.mp3	بچه بودی ارتدنسی کردی؟	bache boudi artdnsi kardie
common_voice_fa_18563846.mp3	شركتها هزینه تعویض لنت و روغن شمارو هم تقبل میكنن	sherkathaa hazine taviz lent o roghane shomaaro ham taghabol mikonan
common_voice_fa_18563847.mp3	که برات کد تخفیف بفرستم	ke baraat kode takhfif befrestam
common_voice_fa_18563848.mp3	نشان ارشد خودشون دریافت کردن	neshan ershad khodeshoun daryaft kardan
common_voice_fa_18563849.mp3	فکر کنم بهتر باشه خودمو معرفی کنم.	fekr konam behtaere basheh khodamo moarefi konam
common_voice_fa_18563850.mp3	اما خبر خوب این است، و شاید حسن آینده جمعی ما چیزی بیش از یک اقدام شهروند شرکتی خوب است	amma khbar khob in ast o shayad hasan ayande jami ma chizi bish az yek eghdam shahrvand sherkati khob ast
common_voice_fa_18563882.mp3	روایت زنانی که میخواهند صدایشان شنیده شود	revaayat zanani ke mikhahand sedaayeshaan shenide shood
common_voice_fa_18563883.mp3	این یه تلفن دیگه است	in ye telefon digeh ast
common_voice_fa_18563884.mp3	.رفیق ، یه لحظه وایستا	refigh ye lahze vaaystaa
common_voice_fa_18563886.mp3	دیگه حوصله ام رو سر آوردین. فکر می کردم میشه باهاتون معامله کرد.	digeh hosele am ro sar aavardin fekr mi kardam misheh baahaatoon meamlh karde
common_voice_fa_18563887.mp3	برای مثال پل سینگر	baray mesaal polo singer
common_voice_fa_18563888.mp3	اونوقت منم میشم همکارت	oonvaght manam misham hamkaarat
common_voice_fa_18563889.mp3	همانطور که ملاحظه میکنید، خیلی زمانبر بود	hamaantor ke molaheze mikonid kheili zamaanbar boud
common_voice_fa_18563890.mp3	اون موضوع صحبت می کنیم	un mozoo sohbat mi konim
common_voice_fa_18563891.mp3	دستت درد نکنه عروس گلم.	dastato dard nakone arros golam
common_voice_fa_18563892.mp3	به نظرم جالب اومد گذاشتم	be nazaram jaaleb oomad gozashtam
common_voice_fa_18563893.mp3	در زمانی که هولفودز در مخمصه گرفتار بود	dar zamani ke holfodz dar makhmase gereftar boud
common_voice_fa_18563894.mp3	چرا دارم به تو می گم؟	chera daram be tou mi gom
common_voice_fa_18563895.mp3	اونجوری تسلط داشه باشم	unjouri tasalot dashe basham
common_voice_fa_18563901.mp3	جوانان از ما برنامه درس و تحصیل همزمان میخواهند	javanan az ma barnameh dars o tahsil hamzaman mikhahand
common_voice_fa_18563902.mp3	این زیبایی، وسیله غرور و تکبر است	in zibaayi vasile ghoroor o takabor ast
common_voice_fa_18563903.mp3	تا تاثیرگذاری اجتماعی این نهادهای بهداشتی را افزایش دهیم	ta tasirgozaari ejtemaai in nahaadhaaye behdashti ra afzaayesh dahim
common_voice_fa_18563904.mp3	ازاده لبخند به لب و خیره و متفکر از خانه بیرون می اید.	aazaade labkhand be leab o kheyreh o motafaker az khaneh biroon mi id
common_voice_fa_18563905.mp3	به این شناخت برسیم که اهداف توسعه پایدارmباید در این فضای عملیاتی امن اتفاق بیفتد	be in shenaakht beresim ke ahdaafe tose'e baayadpaaydaar dar in fazaye amliati amn etefagh biyoftad
common_voice_fa_18563906.mp3	هیچ وقت به اونجا نمی رسیم	hich vaght be oonja nemi resim
common_voice_fa_18563907.mp3	ما با هم خیلی مچ هستیم	ma ba ham kheili moche hastim
common_voice_fa_18563908.mp3	!اون جعبه رو بزار زمین	un jabe ro bezaar zamin
common_voice_fa_18563909.mp3	خدا به مار پا نمی ده، زبون می ده.	khoda be maar pa nemi dah zaboon mi dah
common_voice_fa_18563911.mp3	می تونم کمک کنم از حیاط تون رد بشین	mi tonam komak konam az hayaat toon rad beshin
common_voice_fa_18563916.mp3	این چه غلتی بود کردی ؟	in che ghalti boud kardie
common_voice_fa_18563917.mp3	موتورا رو چک کنین تا ارتفاع بیست هزار پایی میریم بالا	motoraa ro chek konin ta ertefaa bist hezar paayi mirim bala
common_voice_fa_18563918.mp3	مسئولین ژاپن به دلیل گل نزدن از مردم ایران عذرخواهی کردن	masoolin zhaapon be dalil gol nazadan az mardom iran ozrkhaahi kardan
common_voice_fa_18563919.mp3	یک ابزار برخط برای خبررسانی بینام است که ثبت و گزارش آزار و تبعیض محیط کار را امکانپذیر میکند	yek abzare barkhat baray khabarresaani binam ast ke sabte o gozaaresh aazaar o tabiz mohit kar ra emkanpazir mikonad
common_voice_fa_18563920.mp3	این برات پول ساز نمیشه	in baraat poul saz nemisheh
common_voice_fa_18563936.mp3	فیبی ! چقدر خوشگل شدی	fibi cheghadr khoushgel shodi
common_voice_fa_18563937.mp3	خوب ، آبشارت بلند بود؟	khob aabshaarat boland boud
common_voice_fa_18563938.mp3	بسیاری اوقات میبینیم مردم پیامهای فیسبوکی میآورند	besiari oghat mibinim mardom payaamhaaye feysbooki miyaavarand
common_voice_fa_18563939.mp3	کم کم عادت کردم به فضا و وقتی به خودم اومدم دیدم یک ماه از دانشگاه گذشته	kam kam adat kardam be faza o vaghti be khoudam umadam didam yek mah az daneshgah gozashte
common_voice_fa_18563940.mp3	یعنی میخوام بگم داشتن گرایش سیاسی تو این كشور، از كار تو معدنم سخت تره	yani mikham begam dashtane geraayesh siasi tou in keshvar az kaar tou madanam sakht tare
common_voice_fa_18563946.mp3	.ولی ازش خوشم اومد	vali azash khosham oomad
common_voice_fa_18563947.mp3	و همین تعداد اندک به مقدار کفایت الزام آور نیستند	o hamin tedad andak be meghdaar kfait elzaam aavare nistand
common_voice_fa_18563948.mp3	حرفش را قطع نکنید	harfesh ra ghete nakonid
common_voice_fa_18563949.mp3	ممنونم بچه ها ، این جا گذاشتم.	mamnoonam bache ha in ja gozashtam
common_voice_fa_18563950.mp3	چون اینجوری سیگار رو دست شركتا باد میكنه، بعد مجبور میشن ارزون بفروشن	choun injouri sigar ro dast sherkataa baad mikone bad majbour mishan arzoon befrooshan
common_voice_fa_18563956.mp3	گوش کنید .. می شنوید؟ اشاره به در مستراح می کند و همه به آنجا نزدیک می شوند می شنوید؟	goush konid mi shenavid eshaare be dar mostaraah mi konad o hameh be aanjaa nazdik mi shavand mi shenavid
common_voice_fa_18563957.mp3	چی شده نصفه شبی؟ فکر نکردی اینجا شاید آدم خوابیده باشه؟	chi shodeh nesfe shabi fekr nakardi inja shayad aadam khaabide basheh
common_voice_fa_18563958.mp3	و اما	o amma
common_voice_fa_18563959.mp3	اون خونه رو سریع بیارین پایین	un khuneh ro sari biyaarin payien
common_voice_fa_18563960.mp3	یا میتواند میان فرزندانتان باشد، پس فرزندانتان با فرصتهای برابر رشد میکنند	ya mitavand mian frzndantan bashad pas frzndantan ba forsathaye baraabare roshde mikonand
common_voice_fa_18564011.mp3	. میدونم دیوونگی بود	midounam divoonegi boud
common_voice_fa_18564012.mp3	نمیتونم این کارو بکنم-	nemitavanam in kaaro bokonam
common_voice_fa_18564013.mp3	.نمیتونم بشنوم چی میگی	nemitavanam beshnvm chi migi
common_voice_fa_18564014.mp3	کی بود که بهش گفتی بعداً زنگ بزنه؟	ki boud ke behesh gofti badan zang bezane
common_voice_fa_18564015.mp3	حالا یه بارم ما اومدیم	hala ye baarem ma oomadim
common_voice_fa_18564016.mp3	بابا بخدا امریكا تو كشور خودشم انقدر تاثیر گذار نیست	baba bekhodaa america tou keshvar khodesham enghadr taasir gozaar nist
common_voice_fa_18564017.mp3	من جواب شما رو نمی دم اعصابت خرابه.	man javaab shoma ro nemi dam asaabat kharaabe
common_voice_fa_18564018.mp3	مارج یه دوست دختر داره	marj ye doost dokhtar dareh
common_voice_fa_18564019.mp3	باشه یه راهنمایی میکنم	basheh ye raahnamaayi mikonam
common_voice_fa_18564020.mp3	خیلی خوش هیکل بود نه ؟	kheili khosh heykal boud na
common_voice_fa_18564021.mp3	همیشه غیر قانونیه ، جو	hamishe gheyr ghaanooniye jave
common_voice_fa_18564022.mp3	ممنون واسه نور ، عزیزم	mamnoon vaseh navar azizam
common_voice_fa_18564023.mp3	شوهرجان داشت بهش میگفت هانی خوشگله و کلی نازشو میکشید:	shoharjan dasht behesh migoft haani khoshgele o koli naazesho mikeshid
common_voice_fa_18564025.mp3	واسه همینم اخراجم کردن	vaseh haminam ekhraajam kardan
common_voice_fa_18564031.mp3	من نمیتوانم زیبایی خود را پنهان کنم، بهتر است آن را از خود دور کنم	man nemitavaanam zibaayi khod ra penhan konam behtaere ast on ra az khod davar konam
common_voice_fa_18564032.mp3	اما به هیچ وجه نه متوجه میشد و نه دست بردار بود	amma be hich vajh na motavajeh mishod o na dast bardar boud
common_voice_fa_18564033.mp3	و خیلیها مادر شدند وقتی خودشان هنوز بچه بودند	o kheyliha madar shdand vaghti khoudeshan hanouz bache boodand
common_voice_fa_18564034.mp3	پس از بررسی گزارشهای آزمایشگاهی و کار	pas az baresi gozaareshhaaye azmayeshgahi o kar
common_voice_fa_18564035.mp3	در تصویر زیر در چپ، استنس لاولفچنکو، در وسط لاتیس لاویتمن و در راست، یوری بزمینوف را مشاهده میکنید	dar tasvir zire dar chp estans lovfchenco dar vasat latis laavitman o dar rast yoori bezaminof ra moshahedeh mikonid
common_voice_fa_18564038.mp3	نوشته اگر می خواید سیگاری سالمی باشید سیگارتونو نصفه بکشید	neveshteh agar mi khaayad sigaari saalemi bashid sigaaretoono nesfe bekeshid
common_voice_fa_18564039.mp3	شماره سحرآمیز تو چیه؟	shmare sehramiz tou chieh
common_voice_fa_18564040.mp3	من در صندلیم فرو رفتم، و بیصبرانه منتظر پایان جلسه بودم	man dar sandalim frou raftam o bisabraneh montazer payan jalaseh bodam
common_voice_fa_18564041.mp3	بعدش جان بود ، پستچیم	bedesh jan boud postchim
common_voice_fa_18564042.mp3	الان مسئولین می بینن میگن چقدر موقعیت برای کشتن مردم رو از دست دادیم	alaan masoolin mi binan migan cheghadr mogheeat baray koshtan mardom ro az dast dadim
common_voice_fa_18564044.mp3	کاشف فوق العاده ی سرزمینای دور افتاده	kashef fough aade y sarzaminaaye davar oftaade
common_voice_fa_18564045.mp3	چیزهای کوچک میتوانند تغییرات بزرگی ایجاد کنند	chizhaaye kouchak mitavaanand taghiraat bozorgi eijad konand
common_voice_fa_18564046.mp3	که به شکل فرسایشی به توانایی من برای انجام کارم لطمه وارد میکرد	ke be shekl farsayeshi be tavanaei man baray anjam kaaram latme vared mikard
common_voice_fa_18564047.mp3	چون اگر میدانیم چیزی که بیگناه در نظر میگیریم برخواهد گشت	choun agar midanim chizi ke bigonah dar nazar migirim barkhahad gasht
common_voice_fa_18564048.mp3	میشه حسن همراهمون بیاد؟	misheh hasan hamrahemon biad
common_voice_fa_18564049.mp3	یعنی شما نمی دونی؟ ناسلامتی دست به قلمم ها. خوب نوشتنو میگم دیگه.	yani shoma nemi dooni naasalaamati dast be ghalamam ha khob neveshtano migam digeh
common_voice_fa_18564056.mp3	این سکوتو دلم نمیاد بشکنم،این سکوت منو مقاوم کرده،صبورم کرده.	in sokooto delam nemiad beshkanamin sokoot manoo moghaavem kardesabooram kardeh
common_voice_fa_18564057.mp3	آره از صدای خر و پفش معلومه که تخت خوابیده.	are az sedayeh kher o pofesh maloome ke takht khaabide
common_voice_fa_18564058.mp3	"ممکن است بگویید ""خب"" منطقی است"	momken ast begooyid khob manteghi ast
common_voice_fa_18564059.mp3	زنی نزدیک شد و اجناس او را بررسی کرد	zani nazdik shod o ajnas ou ra baresi karde
common_voice_fa_18564060.mp3	.آره سارا ، هر چی باشه	are saaraa har chi basheh
common_voice_fa_18564061.mp3	الان گفت صادر شونده ؟	alaan goft sader shavande
common_voice_fa_18564062.mp3	و این یک گام بزرگ نیست	o in yek gam bozorg nist
common_voice_fa_18564063.mp3	اره البته تا موقعی که	aare albate ta moghei ke
common_voice_fa_18564064.mp3	نه،اجازه بدین براتون درستش کنم	naejaaze bedin baraatoon dorostesh konam
common_voice_fa_18564065.mp3	شاید آنها به خاطر ندارند که: جهان دارد پیرتر می شود!	shayad aanhaa be khater nadarand ke jahan darad pirtar mi shood
common_voice_fa_18564067.mp3	بعضیا شون بیشتر بلدن،لو نمی دن	baziyaa shoono bishtar baladanloo nemi dan
common_voice_fa_18564073.mp3	اون چه کاری بود کردی ؟	un che kari boud kardie
common_voice_fa_18564074.mp3	وای، بد جور زخمی شده	vay bd jor zakhmi shodeh
common_voice_fa_18564075.mp3	اینجا، اینطوری بغل کن	inja intori baghal kon
common_voice_fa_18564076.mp3	فک کنم خودم آشپزی میکردم بهترتر بود	fek konam khoudam aashpazi mikardam behtartar boud
common_voice_fa_18564077.mp3	من یک دانشپژوه حافظه هستم	man yek danshpzhvh hafeze hastam
common_voice_fa_18564078.mp3	صبح زنگ زدم سوپرمارکت گفت پرسپولیس با دست خالی رفت فینال، بفرمایید	sobh zang zadam soopermaarket goft perspolise ba dast khali raft final befarmaayid
common_voice_fa_18564079.mp3	میگم، میشه دوباره بگید	migam misheh doubareh begid
common_voice_fa_18564080.mp3	فردا بیا تا ازت یه تست بگیرم	fardaa bia ta azat ye test begiram
common_voice_fa_18564081.mp3	صدای خرد شدن نان خشک به گوش می رسد	sedayeh kherade shodan nan khoshk be goush mi resad
common_voice_fa_18564083.mp3	جوونای اون موقع یه چیز دیگه ای بودن.	javoonaaye un moghe ye chiz digeh ie boudan
common_voice_fa_18564084.mp3	"در ادامه مشروح صحبت های کاپیتان تیم ملی والیبال بانوان با خبرنگار ""ورزش سه"" را می خوانید"	dr edameh mashrooh sohbat hay kaapitaane tim meli valibal baanovaan ba khabarnegaare vrzsh sh ra mi khvanid
common_voice_fa_18564085.mp3	من با چند نفر دیگر نشستیم را با هم بوجود آوردیم	man ba chnd nafar digar neshastim ra ba ham bevojood aavardim
common_voice_fa_18564086.mp3	اما قصد دارند آن را با ادب انجام دهند	amma ghasd darand on ra ba adab anjam dahand
common_voice_fa_18564087.mp3	جسد مزبور را در بیشهای که در گودی کوهستان قرار دارد پیدا کردم	jasad mazbour ra dar bishei ke dar goudi kouhestan ghrar darad peyda kardam
common_voice_fa_18564088.mp3	احسسات خودتو کنترل کنی	ehsaasaat khodeto kontorol kony
common_voice_fa_18564089.mp3	و کسی که انتخاب میکنید باشید یعنی همه چیز	o kasi ke entekhaab mikonid bashid yani hameh chiz
common_voice_fa_18564090.mp3	.اول ، این یه هدیه هست	aval in ye hediye hast
common_voice_fa_18564091.mp3	بطور فزایندهای در حال تحقق اهداف توسعه پایدار است	betor fazaayandei dar hal tahaghogh ahdaafe tose'e paydar ast
common_voice_fa_18564092.mp3	زود باش بگو. همه رو دارن میکشن الانه که برسن.	zoud bash bego hameh ro daaran mikoshan alaneh ke beresan
common_voice_fa_18564303.mp3	انگار چهارشنبه سوری بود انگار عید بود شبیه همه چیز بود اونشب !!	engaar chaahaarshanbe soori boud engaar eyd boud shabih hameh chiz boud oonshab
common_voice_fa_18564305.mp3	باید لباس زیر بپوشی ؟	bayad lebas zire bepooshi
common_voice_fa_18564306.mp3	اون صخره های پر پیچ و خمه	un sakhre hay por pich o khame
common_voice_fa_18564307.mp3	یه هورا و یه کف مرتب	ye hooraa o ye kaf moratab
common_voice_fa_18564390.mp3	و اما رو با خودش برده	o amma ro ba khodesh borde
common_voice_fa_18564391.mp3	همونطور که می بینین، یکیشون، کمه	hamoontor ke mi binin yekishoon kame
common_voice_fa_18564392.mp3	رفتیم بیرون و تو خیابون جشن بود!	raftim biroon o tou khiaboun jashn boud
common_voice_fa_18564393.mp3	یک مقاله علمی توسط دو زیستشناس آلمانی شرقی به نام جیکوب و آلیس سیگال چاپ شد	yek maghaleh elmi toust doo zistshenaas aalmaani sharghi be naam jeykob o aalis sigaal chap shod
common_voice_fa_18564394.mp3	مهمتر اینکه غم و ناراحتی های پاییز گذشته رو هم پاک کرد.	mohemtar inke gham o narahati hay paaiz gozashte ro ham paak karde
common_voice_fa_18564395.mp3	یه هورا و یه کف مرتب	ye hooraa o ye kaf moratab
common_voice_fa_18564396.mp3	چون کاسه صبرم نمیدونم چرا سرریز نمیشه؟	choun kaase sabram nemidoonam chera sarriz nemisheh
common_voice_fa_18564398.mp3	باید برم آماده بشم	bayad beram aamaade besham
common_voice_fa_18564399.mp3	برام خیلی متفاوت تر از چهارشنبه سوری چندسال اخیر بود	baraam kheili motafaavet tar az chaahaarshanbe soori chandsaal akhir boud
common_voice_fa_18564785.mp3	باحتمال قویتری هدف آن واقع میشوند	beehtemaale ghavitari hadafe on vaaghe mishavand
common_voice_fa_18564786.mp3	با چاقوی معمولی ببرید؟	ba chaaghooye mamooli bebarid
common_voice_fa_18564787.mp3	چندلر خیلی با محبت بود	chndler kheili ba mohebate boud
common_voice_fa_18564788.mp3	تو روی من تأثیر گذاشتی	tou rouye man tasir gozaashti
common_voice_fa_18564789.mp3	پسرک با تعجب به مداد نگاه کرد و چیز خاصی در آن ندید	pesarak ba ta'ajob be medad negah karde o chiz khaasi dar on nadid
common_voice_fa_18564790.mp3	و باز هم، درست میگویند	o baz ham dorost migouyand
common_voice_fa_18564791.mp3	تو اول منو تلنگور زدی	tou aval manoo talangor zadi
common_voice_fa_18564792.mp3	دیگه از روزی که رفتی حتی خوابتم ندیدم	digeh az rouzi ke rafti hataa khaabetam nadidam
common_voice_fa_18564793.mp3	وزیر که در انجا بود گفت:نگران نباشید تمام چیزهایی که رخ میدهد در جهت خیر و صلاح شماست !	vazir ke dar onja boud goftnegaraan nabashid tamam chizhayi ke rokh midahad dar jahat kheir o salaah shomast
common_voice_fa_18564794.mp3	آه بله البته خونه خودتونه. من چیکاره ام؟	aah baleh albate khuneh khodetoone man chikaare am
common_voice_fa_18564795.mp3	که جوانان خودشان آن را نامگذاری کردهاند	ke javanan khoudeshan on ra naamgozaari kardeand
common_voice_fa_18564796.mp3	تو چرا اینقدر نیکی جمع نکنی؟	tou chera inghadr niki jome nakoni
common_voice_fa_18564797.mp3	این مقاله حتی محل این اتفاق را در ایالت مریلند معرفی کرده بود، پادگان دیتریک	in maghaleh hataa mahal in etefagh ra dar eyaalat meriland moarefi kardeh boud paadegaan ditrik
common_voice_fa_18564798.mp3	از مهمونداری کنار بکشم	az mehmoondaari kenar bekesham
common_voice_fa_18564799.mp3	اما چه کنم با این عادت بد صداقت.	amma che konam ba in adat bd sedaaghat
common_voice_fa_18564800.mp3	فقط صاحب این مجموعه حق داره پشت فرمون استوری بگیره تمام	faghat saheb in majmoeh hagh dareh posht farmoon estori begire tamam
common_voice_fa_18564801.mp3	وای شام عالی بود مرسی	vay sham awli boud merci
common_voice_fa_18564802.mp3	پنج شرکت کننده شاهد عمل گستاخانهی یک آزمایشگر نسبت به کسی که برای تحقیق دیر رسیده بود میشدند	panj sherkat konandeh shahed amal gostaakhaaneye yek aazmaayeshgar nesbat be kasi ke baray tahghigh dir rasideh boud mishodand
common_voice_fa_18564803.mp3	دیگه نمی خوام راه برم	digeh nemi khum rah beram
common_voice_fa_18564804.mp3	خیلی دلم می خواد بدونم	kheili delam mi khaad bedunam
common_voice_fa_18564805.mp3	خوشحال شدم باهات صحبت کردم	khoushhal shodam baahaat sohbat kardam
common_voice_fa_18564806.mp3	باید چیزی تو خونش باشه	bayad chizi tou khoonash basheh
common_voice_fa_18564808.mp3	مخصوصا وقتی چند نمونهی برجسته ببینیم که در مکالمه غالب هستند	makhsoosan vaghti chnd nemooneye barjeste bebinim ke dar mokaaleme ghaaleb hastand
common_voice_fa_18564841.mp3	ولی بزرگ شدی یادت میره	vali bozorg shodi yadat mire
common_voice_fa_18564864.mp3	منم موافقم. تو چرا اینقد بی مسئولیتی؟ چرا به فکر آسایش خواهر مادرت نیستی؟	manam movaafegham tou chera inghad bi masoliati chera be fekr aasaayaeshe khahar maadarat nisti
common_voice_fa_18564865.mp3	تو بودی که تمومش کردی	tou boudi ke tamumesh kardie
common_voice_fa_18564866.mp3	قیمت گلدانی را که ساخته ام می گیرم	gheymate goldaani ra ke sakhteh am mi giram
common_voice_fa_18564867.mp3	خوبه، این احساس خوبیه	khoubeh in ehsas khoobiye
